name_file,min_energy,pseudo_energy,log_min_evalue,covarying_bp,MPI,average_MFE_sample,sd_sample,zscore,sci
MT_932_1137_24_74.3_0.2_0.61_36.1_4.8_543_+.aln,-0.11775609756097562,-0.1737560975609756,-11.84557907030514,7.0,74.3,-0.10478048780487804,7.05,-5.43,1.7194
MT_1071_1193_24_84.5_0.2_0.37_41.8_2.3_177_-.aln,-0.14918032786885246,-0.20311475409836066,-13.360263564516467,3.0,84.5,-0.25631147540983606,6.58,-1.77,1.3584
MT_1089_1369_24_83.9_0.2_0.38_42.8_2.6_247_+.aln,-0.13960714285714287,-0.20317857142857143,-12.321339610764948,4.0,83.9,-0.24114285714285713,12.01,-2.47,1.6873
MT_1133_1364_24_85.0_0.2_0.35_45.8_2.1_138_-.aln,-0.17519480519480518,-0.2132034632034632,-12.281516580118504,2.0,85.0,-0.332987012987013,9.23,-1.38,1.4213
MT_932_1137_24_74.3_0.2_0.61_36.1_4.8_508_-.aln,-0.14170731707317075,-0.18302439024390246,-11.766049998033417,7.0,74.3,-0.15239024390243902,7.34,-5.08,1.3849
MT_894_1182_24_77.2_0.2_0.54_39.7_3.6_401_+.aln,-0.13267361111111112,-0.17298611111111112,-11.93260177881195,7.0,77.2,-0.15388888888888888,10.87,-4.02,1.6593
MT_1096_1364_24_83.3_0.2_0.39_43.6_2.7_210_-.aln,-0.19470149253731342,-0.20417910447761192,-12.439543377748967,4.0,83.3,-0.30205223880597015,12.36,-2.1,1.4174
MT_889_1180_24_77.5_0.2_0.53_40.0_3.6_384_+.aln,-0.11927835051546393,-0.1820274914089347,-12.057249566034162,7.0,77.5,-0.15254295532646048,11.6,-3.84,1.7351
MT_846_1106_24_77.1_0.2_0.54_39.4_4.4_403_+.aln,-0.12061538461538461,-0.18303846153846154,-7.009930331334949,5.0,77.1,-0.17173076923076921,8.51,-4.03,1.5668
MT_1089_1369_24_83.9_0.2_0.38_42.8_2.6_248_-.aln,-0.1967142857142857,-0.20385714285714285,-12.266663879191045,4.0,83.9,-0.3026428571428571,11.03,-2.48,1.4287
MT_808_918_24_86.0_0.2_0.33_44.2_3.3_165_+.aln,-0.1388181818181818,-0.19563636363636364,0.025383703526230292,0.0,86.0,-0.23636363636363636,6.52,-1.65,1.6513
MT_809_1100_24_78.0_0.2_0.52_39.5_3.9_371_+.aln,-0.11707903780068729,-0.18621993127147765,-7.008546643922931,5.0,78.0,-0.17676975945017182,9.92,-3.71,1.5695
MT_894_1182_24_77.2_0.2_0.54_39.7_3.6_445_-.aln,-0.16527777777777777,-0.1840277777777778,-11.643792427631054,6.0,77.2,-0.20774305555555556,9.59,-4.45,1.329
MT_773_862_24_84.0_0.2_0.36_44.0_0.0_75_+.aln,-0.06337078651685393,-0.13707865168539324,-0.23955565160641332,0.0,84.0,-0.14898876404494382,6.13,-0.75,1.5698
MT_776_943_24_83.7_0.2_0.37_46.5_2.5_125_+.aln,-0.12904191616766467,-0.18449101796407186,-0.7144201892704055,0.0,83.7,-0.23598802395209578,10.32,-1.25,1.6032
MT_773_862_24_84.0_0.2_0.36_44.0_0.0_100_-.aln,-0.1348314606741573,-0.15,-0.41823574385738954,0.0,84.0,-0.2301123595505618,4.86,-1.0,1.2729
MT_747_799_24_75.5_0.2_0.57_49.0_5.8_206_+.aln,-0.05519230769230769,-0.2603846153846154,-10.330315937823176,3.0,75.5,-0.16038461538461538,3.9,-2.07,1.5834
MT_747_799_24_75.5_0.2_0.57_49.0_5.8_346_-.aln,-0.24365384615384617,-0.2921153846153846,-11.504343287686611,3.0,75.5,-0.20884615384615385,4.92,-3.46,1.8365
MT_846_1106_24_77.1_0.2_0.54_39.4_4.4_295_-.aln,-0.11076923076923077,-0.19153846153846152,-8.351286841397963,5.0,77.1,-0.2063076923076923,8.75,-2.95,1.2242
MT_713_865_24_77.0_0.2_0.54_44.0_9.1_242_+.aln,-0.05368421052631579,-0.20776315789473684,-8.477614458902973,3.0,77.0,-0.14473684210526316,7.34,-2.42,1.566
MT_726_929_24_79.4_0.2_0.48_44.4_7.9_213_+.aln,-0.0855665024630542,-0.20192118226600986,-8.1827434396313,3.0,79.4,-0.1957142857142857,8.75,-2.13,1.51
MT_889_1180_24_77.5_0.2_0.53_40.0_3.6_525_-.aln,-0.14611683848797252,-0.19336769759450173,-11.866873228211984,7.0,77.5,-0.21209621993127148,7.61,-5.25,1.337
MT_776_943_24_83.7_0.2_0.37_46.5_2.5_105_-.aln,-0.1584431137724551,-0.191437125748503,-0.9102891287110654,0.0,83.7,-0.2934131736526946,9.08,-1.05,1.3623
MT_713_865_24_77.0_0.2_0.54_44.0_9.1_351_-.aln,-0.17388157894736841,-0.19782894736842105,-9.993645219849276,3.0,77.0,-0.2225657894736842,6.46,-3.51,1.4065
MT_693_823_24_75.8_0.2_0.58_50.6_10.3_324_+.aln,-0.07292307692307692,-0.2356923076923077,-8.375156057555191,3.0,75.8,-0.14753846153846153,6.45,-3.24,1.6427
MT_699_923_24_78.9_0.2_0.5_46.3_7.7_238_+.aln,-0.09517857142857143,-0.20705357142857145,-8.017920622727873,3.0,78.9,-0.19401785714285716,10.16,-2.38,1.4951
MT_693_823_24_75.8_0.2_0.58_50.6_10.3_517_-.aln,-0.19746153846153847,-0.26176923076923075,-9.692869950524285,3.0,75.8,-0.2396923076923077,5.65,-5.17,1.4352
MT_694_938_24_78.9_0.2_0.5_46.7_7.3_225_+.aln,-0.10762295081967213,-0.19840163934426228,-7.831797253157369,3.0,78.9,-0.2084016393442623,10.57,-2.25,1.5112
MT_726_929_24_79.4_0.2_0.48_44.4_7.9_237_-.aln,-0.14694581280788177,-0.20492610837438424,-9.24243089531094,3.0,79.4,-0.25842364532019707,8.06,-2.37,1.3622
MT_809_1100_24_78.0_0.2_0.52_39.5_3.9_250_-.aln,-0.10381443298969073,-0.18608247422680413,-8.70187208026114,5.0,78.0,-0.2045704467353952,10.25,-2.51,1.232
MT_616_666_24_78.4_0.2_0.5_47.7_6.9_209_+.aln,-0.126,-0.217,-5.372982538121577,2.0,78.4,-0.1536,4.52,-2.09,2.0431
MT_600_666_24_81.8_0.2_0.42_45.6_5.3_174_+.aln,-0.12757575757575756,-0.20363636363636362,-8.494071703798529,4.0,81.8,-0.18272727272727274,5.65,-1.74,1.8632
MT_616_666_24_78.4_0.2_0.5_47.7_6.9_243_-.aln,-0.1574,-0.20579999999999998,-5.524256193251874,3.0,78.4,-0.1646,4.08,-2.43,1.6457
MT_581_648_24_76.9_0.2_0.54_38.3_7.6_352_+.aln,-0.11835820895522388,-0.21253731343283583,-9.638164547814867,4.0,76.9,-0.11313432835820895,4.14,-3.52,2.0634
MT_600_666_24_81.8_0.2_0.42_45.6_5.3_236_-.aln,-0.1622727272727273,-0.22424242424242424,-9.094814178673879,4.0,81.8,-0.2156060606060606,4.77,-2.36,1.73
MT_581_648_24_76.9_0.2_0.54_38.3_7.6_300_-.aln,-0.15104477611940298,-0.2262686567164179,-11.525033841239619,4.0,76.9,-0.1664179104477612,4.71,-3.0,1.7262
MT_576_647_24_77.3_0.2_0.53_37.9_8.1_417_+.aln,-0.13704225352112676,-0.22774647887323946,-9.88815970791245,4.0,77.3,-0.11788732394366196,4.16,-4.17,2.0667
MT_576_647_24_77.3_0.2_0.53_37.9_8.1_373_-.aln,-0.16746478873239437,-0.24140845070422537,-8.654167708418035,4.0,77.3,-0.15690140845070424,4.95,-3.73,1.8818
MT_5541_5661_24_78.4_0.2_0.51_36.9_11.7_73_+.aln,-0.016749999999999998,-0.11866666666666667,-4.252928613482259,1.0,78.4,-0.09983333333333334,5.86,-0.73,1.2373
MT_5542_5685_24_77.0_0.2_0.54_38.5_10.5_146_+.aln,-0.05104895104895105,-0.1346853146853147,-4.427960624755262,2.0,77.0,-0.12118881118881118,6.32,-1.46,1.2859
MT_5541_5661_24_78.4_0.2_0.51_36.9_11.7_257_-.aln,-0.12458333333333332,-0.16699999999999998,-4.045985796437354,2.0,78.4,-0.1795,5.36,-2.57,1.3162
MT_5539_5625_24_75.7_0.2_0.57_38.8_14.0_164_+.aln,-0.04883720930232558,-0.14069767441860465,-4.339988778710669,1.0,75.7,-0.1058139534883721,4.4,-1.64,1.3852
MT_5542_5685_24_77.0_0.2_0.54_38.5_10.5_396_-.aln,-0.1441958041958042,-0.18692307692307691,-3.397639363829586,3.0,77.0,-0.16839160839160838,5.92,-3.96,1.3587
MT_5539_5625_24_75.7_0.2_0.57_38.8_14.0_354_-.aln,-0.14511627906976746,-0.1980232558139535,-3.2895864336419063,2.0,75.7,-0.15383720930232558,4.6,-3.54,1.3858
MT_5529_5580_24_78.5_0.2_0.51_41.0_6.2_191_+.aln,0.00784313725490196,-0.18725490196078431,-3.560555193702851,1.0,78.5,-0.08333333333333333,2.84,-1.91,1.9328
MT_699_923_24_78.9_0.2_0.5_46.3_7.7_281_-.aln,-0.15616071428571426,-0.2129464285714286,-9.37342047717524,3.0,78.9,-0.26705357142857145,8.18,-2.81,1.3054
MT_5529_5580_24_78.5_0.2_0.51_41.0_6.2_340_-.aln,-0.19647058823529412,-0.2311764705882353,-3.093686511805768,1.0,78.5,-0.18784313725490195,3.6,-3.4,1.7113
MT_5512_5579_24_80.7_0.2_0.45_37.6_9.7_363_+.aln,-0.12208955223880597,-0.22820895522388057,-6.276891738272794,2.0,80.7,-0.12492537313432835,4.18,-3.63,1.9879
MT_663_936_24_78.1_0.2_0.51_45.5_6.6_374_+.aln,-0.11787545787545788,-0.23395604395604394,-13.622469736995038,10.0,78.1,-0.1956776556776557,11.4,-3.74,1.5831
MT_5512_5579_24_80.7_0.2_0.45_37.6_9.7_448_-.aln,-0.20119402985074628,-0.2408955223880597,-6.23517552630128,2.0,80.7,-0.15761194029850747,4.32,-4.48,1.6897
MT_5514_5664_24_79.0_0.2_0.49_36.8_11.3_91_+.aln,-0.04466666666666667,-0.1318666666666667,-4.31199331017242,2.0,79.0,-0.14073333333333332,5.9,-0.91,1.2897
MT_4406_4550_24_76.5_0.2_0.54_41.7_0.7_123_+.aln,-0.06083333333333333,-0.14041666666666666,-0.1859636079939497,0.0,76.5,-0.12965277777777778,8.98,-1.23,1.4531
MT_4787_4984_24_70.9_0.2_0.7_43.2_0.0_73_+.aln,-0.00649746192893401,-0.0985786802030457,0.4512843280827074,0.0,70.9,-0.08857868020304568,7.64,-0.73,0.7075
MT_694_938_24_78.9_0.2_0.5_46.7_7.3_208_-.aln,-0.14221311475409837,-0.21200819672131146,-9.053144087712274,3.0,78.9,-0.2740573770491804,9.78,-2.08,1.2438
MT_4401_4469_24_93.8_0.1_0.14_44.9_1.6_129_+.aln,-0.1825,-0.19073529411764706,0.47199393713667365,0.0,93.8,-0.2572058823529412,7.11,-1.29,1.9107
MT_5514_5664_24_79.0_0.2_0.49_36.8_11.3_327_-.aln,-0.14326666666666665,-0.20020000000000002,-6.788057588063833,4.0,79.0,-0.19213333333333332,7.22,-3.27,1.4559
MT_4401_4469_24_93.8_0.1_0.14_44.9_1.6_123_-.aln,-0.23617647058823527,-0.19176470588235292,0.47602109739385345,0.0,93.8,-0.3022058823529412,6.98,-1.23,1.7137
MT_4406_4550_24_76.5_0.2_0.54_41.7_0.7_103_-.aln,-0.1025,-0.1254861111111111,-0.038351613447180674,0.0,76.5,-0.18020833333333333,6.66,-1.03,0.9653
MT_4354_4517_24_79.1_0.2_0.48_41.5_5.0_186_+.aln,-0.07840490797546013,-0.15858895705521472,-0.6114139529938379,0.0,79.1,-0.14386503067484663,9.07,-1.86,1.7988
MT_4348_4517_24_79.2_0.2_0.48_41.6_4.8_182_+.aln,-0.07337278106508877,-0.15550295857988167,-1.8194526564348708,0.0,79.2,-0.1418343195266272,9.02,-1.82,1.7686
MT_4329_4400_24_78.1_0.2_0.51_40.7_3.6_393_+.aln,-0.053098591549295776,-0.1756338028169014,-3.1058252167887694,1.0,78.1,-0.05915492957746479,3.21,-3.93,2.1287
MT_4329_4400_24_78.1_0.2_0.51_40.7_3.6_426_-.aln,-0.17929577464788732,-0.20098591549295775,-1.8622756932864697,1.0,78.1,-0.13690140845070423,4.05,-4.27,1.6294
MT_4354_4517_24_79.1_0.2_0.48_41.5_5.0_224_-.aln,-0.13736196319018404,-0.16294478527607362,-0.7702976846477707,0.0,79.1,-0.20466257668711657,7.03,-2.24,1.3091
MT_4348_4517_24_79.2_0.2_0.48_41.6_4.8_188_-.aln,-0.14088757396449703,-0.16337278106508876,-0.7887219019966287,0.0,79.2,-0.21142011834319524,8.44,-1.88,1.3311
